protein,has_esm2,esm2_file,has_prott5,prott5_file,has_structure,structure_file,structure_last_dim,structure_dim_ok
Q9HD67,True,Q9HD67.pt,True,Q9HD67.pt,True,Q9HD67.pt,112,True
Q9HDC9,True,Q9HDC9.pt,True,Q9HDC9.pt,True,Q9HDC9.pt,112,True
Q9NP58,True,Q9NP58.pt,True,Q9NP58.pt,True,Q9NP58.pt,112,True
Q9NP66,True,Q9NP66.pt,True,Q9NP66.pt,True,Q9NP66.pt,112,True
Q9NP79,True,Q9NP79.pt,True,Q9NP79.pt,True,Q9NP79.pt,112,True
Q9NP80,True,Q9NP80.pt,True,Q9NP80.pt,True,Q9NP80.pt,112,True
Q9NPA3,True,Q9NPA3.pt,True,Q9NPA3.pt,True,Q9NPA3.pt,112,True
Q9NPA8,True,Q9NPA8.pt,True,Q9NPA8.pt,True,Q9NPA8.pt,112,True
Q9NPE3,True,Q9NPE3.pt,True,Q9NPE3.pt,True,Q9NPE3.pt,112,True
Q9NPF5,True,Q9NPF5.pt,True,Q9NPF5.pt,True,Q9NPF5.pt,112,True
Q9NPF8,True,Q9NPF8.pt,True,Q9NPF8.pt,True,Q9NPF8.pt,112,True
Q9NPJ6,True,Q9NPJ6.pt,True,Q9NPJ6.pt,True,Q9NPJ6.pt,112,True
Q9NPL8,True,Q9NPL8.pt,True,Q9NPL8.pt,True,Q9NPL8.pt,112,True
Q9NPQ8,True,Q9NPQ8.pt,True,Q9NPQ8.pt,True,Q9NPQ8.pt,112,True
Q9NQ55,True,Q9NQ55.pt,True,Q9NQ55.pt,True,Q9NQ55.pt,112,True
Q9NQ88,True,Q9NQ88.pt,True,Q9NQ88.pt,True,Q9NQ88.pt,112,True
Q9NQC3,True,Q9NQC3.pt,True,Q9NQC3.pt,True,Q9NQC3.pt,112,True
Q9NQG5,True,Q9NQG5.pt,True,Q9NQG5.pt,True,Q9NQG5.pt,112,True
Q9NQP4,True,Q9NQP4.pt,True,Q9NQP4.pt,True,Q9NQP4.pt,112,True
Q9NQS7,True,Q9NQS7.pt,True,Q9NQS7.pt,True,Q9NQS7.pt,112,True
Q9NQT4,True,Q9NQT4.pt,True,Q9NQT4.pt,True,Q9NQT4.pt,112,True
Q9NQV7,True,Q9NQV7.pt,True,Q9NQV7.pt,True,Q9NQV7.pt,112,True
Q9NQW6,True,Q9NQW6.pt,True,Q9NQW6.pt,True,Q9NQW6.pt,112,True
Q9NQW7,True,Q9NQW7.pt,True,Q9NQW7.pt,True,Q9NQW7.pt,112,True
Q9NQX3,True,Q9NQX3.pt,True,Q9NQX3.pt,True,Q9NQX3.pt,112,True
Q9NQZ2,True,Q9NQZ2.pt,True,Q9NQZ2.pt,True,Q9NQZ2.pt,112,True
Q9NR12,True,Q9NR12.pt,True,Q9NR12.pt,True,Q9NR12.pt,112,True
Q9NR28,True,Q9NR28.pt,True,Q9NR28.pt,True,Q9NR28.pt,112,True
Q9NR30,True,Q9NR30.pt,True,Q9NR30.pt,True,Q9NR30.pt,112,True
Q9NR31,True,Q9NR31.pt,True,Q9NR31.pt,True,Q9NR31.pt,112,True
Q9NR33,True,Q9NR33.pt,True,Q9NR33.pt,True,Q9NR33.pt,112,True
Q9NR45,True,Q9NR45.pt,True,Q9NR45.pt,True,Q9NR45.pt,112,True
Q9NR46,True,Q9NR46.pt,True,Q9NR46.pt,True,Q9NR46.pt,112,True
Q9NR50,True,Q9NR50.pt,True,Q9NR50.pt,True,Q9NR50.pt,112,True
Q9NR56,True,Q9NR56.pt,True,Q9NR56.pt,True,Q9NR56.pt,112,True
Q9NRF9,True,Q9NRF9.pt,True,Q9NRF9.pt,True,Q9NRF9.pt,112,True
Q9NRG0,True,Q9NRG0.pt,True,Q9NRG0.pt,True,Q9NRG0.pt,112,True
Q9NRG1,True,Q9NRG1.pt,True,Q9NRG1.pt,True,Q9NRG1.pt,112,True
Q9NRG4,True,Q9NRG4.pt,True,Q9NRG4.pt,True,Q9NRG4.pt,112,True
Q9NRH2,True,Q9NRH2.pt,True,Q9NRH2.pt,True,Q9NRH2.pt,112,True
Q9NRK6,True,Q9NRK6.pt,True,Q9NRK6.pt,True,Q9NRK6.pt,112,True
Q9NRL2,True,Q9NRL2.pt,True,Q9NRL2.pt,True,Q9NRL2.pt,112,True
Q9NRN7,True,Q9NRN7.pt,True,Q9NRN7.pt,True,Q9NRN7.pt,112,True
Q9NRN9,True,Q9NRN9.pt,True,Q9NRN9.pt,True,Q9NRN9.pt,112,True
Q9NRS6,True,Q9NRS6.pt,True,Q9NRS6.pt,True,Q9NRS6.pt,112,True
Q9NRV9,True,Q9NRV9.pt,True,Q9NRV9.pt,True,Q9NRV9.pt,112,True
Q9NRW7,True,Q9NRW7.pt,True,Q9NRW7.pt,True,Q9NRW7.pt,112,True
Q9NRX2,True,Q9NRX2.pt,True,Q9NRX2.pt,True,Q9NRX2.pt,112,True
Q9NRX4,True,Q9NRX4.pt,True,Q9NRX4.pt,True,Q9NRX4.pt,112,True
Q9NRY2,True,Q9NRY2.pt,True,Q9NRY2.pt,True,Q9NRY2.pt,112,True
Q9NRZ9,True,Q9NRZ9.pt,True,Q9NRZ9.pt,True,Q9NRZ9.pt,112,True
Q9NS87,True,Q9NS87.pt,True,Q9NS87.pt,True,Q9NS87.pt,112,True
Q9NS91,True,Q9NS91.pt,True,Q9NS91.pt,True,Q9NS91.pt,112,True
Q9NS93,True,Q9NS93.pt,True,Q9NS93.pt,True,Q9NS93.pt,112,True
Q9NSD9,True,Q9NSD9.pt,True,Q9NSD9.pt,True,Q9NSD9.pt,112,True
Q9NSE4,True,Q9NSE4.pt,True,Q9NSE4.pt,True,Q9NSE4.pt,112,True
Q9NSI2,True,Q9NSI2.pt,True,Q9NSI2.pt,True,Q9NSI2.pt,112,True
Q9NSV4,True,Q9NSV4.pt,True,Q9NSV4.pt,True,Q9NSV4.pt,112,True
Q9NT62,True,Q9NT62.pt,True,Q9NT62.pt,True,Q9NT62.pt,112,True
Q9NTI5,True,Q9NTI5.pt,True,Q9NTI5.pt,True,Q9NTI5.pt,112,True
Q9NTJ3,True,Q9NTJ3.pt,True,Q9NTJ3.pt,True,Q9NTJ3.pt,112,True
Q9NTJ5,True,Q9NTJ5.pt,True,Q9NTJ5.pt,True,Q9NTJ5.pt,112,True
Q9NTK5,True,Q9NTK5.pt,True,Q9NTK5.pt,True,Q9NTK5.pt,112,True
Q9NTM9,True,Q9NTM9.pt,True,Q9NTM9.pt,True,Q9NTM9.pt,112,True
Q9NTZ6,True,Q9NTZ6.pt,True,Q9NTZ6.pt,True,Q9NTZ6.pt,112,True
Q9NUL3,True,Q9NUL3.pt,True,Q9NUL3.pt,True,Q9NUL3.pt,112,True
Q9NUM4,True,Q9NUM4.pt,True,Q9NUM4.pt,True,Q9NUM4.pt,112,True
Q9NUP9,True,Q9NUP9.pt,True,Q9NUP9.pt,True,Q9NUP9.pt,112,True
Q9NUQ2,True,Q9NUQ2.pt,True,Q9NUQ2.pt,True,Q9NUQ2.pt,112,True
Q9NUQ8,True,Q9NUQ8.pt,True,Q9NUQ8.pt,True,Q9NUQ8.pt,112,True
Q9NUQ9,True,Q9NUQ9.pt,True,Q9NUQ9.pt,True,Q9NUQ9.pt,112,True
Q9NV06,True,Q9NV06.pt,True,Q9NV06.pt,True,Q9NV06.pt,112,True
Q9NV70,True,Q9NV70.pt,True,Q9NV70.pt,True,Q9NV70.pt,112,True
Q9NVC6,True,Q9NVC6.pt,True,Q9NVC6.pt,True,Q9NVC6.pt,112,True
Q9NVD7,True,Q9NVD7.pt,True,Q9NVD7.pt,True,Q9NVD7.pt,112,True
Q9NVE7,True,Q9NVE7.pt,True,Q9NVE7.pt,True,Q9NVE7.pt,112,True
Q9NVG8,True,Q9NVG8.pt,True,Q9NVG8.pt,True,Q9NVG8.pt,112,True
Q9NVH1,True,Q9NVH1.pt,True,Q9NVH1.pt,True,Q9NVH1.pt,112,True
Q9NVH2,True,Q9NVH2.pt,True,Q9NVH2.pt,True,Q9NVH2.pt,112,True
Q9NVI1,True,Q9NVI1.pt,True,Q9NVI1.pt,True,Q9NVI1.pt,112,True
Q9NVM4,True,Q9NVM4.pt,True,Q9NVM4.pt,True,Q9NVM4.pt,112,True
Q9NVM6,True,Q9NVM6.pt,True,Q9NVM6.pt,True,Q9NVM6.pt,112,True
Q9NVM9,True,Q9NVM9.pt,True,Q9NVM9.pt,True,Q9NVM9.pt,112,True
Q9NVN8,True,Q9NVN8.pt,True,Q9NVN8.pt,True,Q9NVN8.pt,112,True
Q9NVP1,True,Q9NVP1.pt,True,Q9NVP1.pt,True,Q9NVP1.pt,112,True
Q9NVQ4,True,Q9NVQ4.pt,True,Q9NVQ4.pt,True,Q9NVQ4.pt,112,True
Q9NVS2,True,Q9NVS2.pt,True,Q9NVS2.pt,True,Q9NVS2.pt,112,True
Q9NVT9,True,Q9NVT9.pt,True,Q9NVT9.pt,True,Q9NVT9.pt,112,True
Q9NVU0,True,Q9NVU0.pt,True,Q9NVU0.pt,True,Q9NVU0.pt,112,True
Q9NVU7,True,Q9NVU7.pt,True,Q9NVU7.pt,True,Q9NVU7.pt,112,True
Q9NVV4,True,Q9NVV4.pt,True,Q9NVV4.pt,True,Q9NVV4.pt,112,True
Q9NVX2,True,Q9NVX2.pt,True,Q9NVX2.pt,True,Q9NVX2.pt,112,True
Q9NW08,True,Q9NW08.pt,True,Q9NW08.pt,True,Q9NW08.pt,112,True
Q9NW13,True,Q9NW13.pt,True,Q9NW13.pt,True,Q9NW13.pt,112,True
Q9NW64,True,Q9NW64.pt,True,Q9NW64.pt,True,Q9NW64.pt,112,True
Q9NW68,True,Q9NW68.pt,True,Q9NW68.pt,True,Q9NW68.pt,112,True
Q9NW81,True,Q9NW81.pt,True,Q9NW81.pt,True,Q9NW81.pt,112,True
Q9NW82,True,Q9NW82.pt,True,Q9NW82.pt,True,Q9NW82.pt,112,True
Q9NWB6,True,Q9NWB6.pt,True,Q9NWB6.pt,True,Q9NWB6.pt,112,True
Q9NWH9,True,Q9NWH9.pt,True,Q9NWH9.pt,True,Q9NWH9.pt,112,True
Q9NWS8,True,Q9NWS8.pt,True,Q9NWS8.pt,True,Q9NWS8.pt,112,True
Q9NWT1,True,Q9NWT1.pt,True,Q9NWT1.pt,True,Q9NWT1.pt,112,True
Q9NWV4,True,Q9NWV4.pt,True,Q9NWV4.pt,True,Q9NWV4.pt,112,True
Q9NX01,True,Q9NX01.pt,True,Q9NX01.pt,True,Q9NX01.pt,112,True
Q9NX18,True,Q9NX18.pt,True,Q9NX18.pt,True,Q9NX18.pt,112,True
Q9NX40,True,Q9NX40.pt,True,Q9NX40.pt,True,Q9NX40.pt,112,True
Q9NX62,True,Q9NX62.pt,True,Q9NX62.pt,True,Q9NX62.pt,112,True
Q9NXC5,True,Q9NXC5.pt,True,Q9NXC5.pt,True,Q9NXC5.pt,112,True
Q9NXE4,True,Q9NXE4.pt,True,Q9NXE4.pt,True,Q9NXE4.pt,112,True
Q9NXF1,True,Q9NXF1.pt,True,Q9NXF1.pt,True,Q9NXF1.pt,112,True
Q9NXG2,True,Q9NXG2.pt,True,Q9NXG2.pt,True,Q9NXG2.pt,112,True
Q9NXH9,True,Q9NXH9.pt,True,Q9NXH9.pt,True,Q9NXH9.pt,112,True
Q9NXR1,True,Q9NXR1.pt,True,Q9NXR1.pt,True,Q9NXR1.pt,112,True
Q9NY12,True,Q9NY12.pt,True,Q9NY12.pt,True,Q9NY12.pt,112,True
Q9NY27,True,Q9NY27.pt,True,Q9NY27.pt,True,Q9NY27.pt,112,True
Q9NY33,True,Q9NY33.pt,True,Q9NY33.pt,True,Q9NY33.pt,112,True
Q9NY61,True,Q9NY61.pt,True,Q9NY61.pt,True,Q9NY61.pt,112,True
Q9NY74,True,Q9NY74.pt,True,Q9NY74.pt,True,Q9NY74.pt,112,True
Q9NY93,True,Q9NY93.pt,True,Q9NY93.pt,True,Q9NY93.pt,112,True
Q9NYB9,True,Q9NYB9.pt,True,Q9NYB9.pt,True,Q9NYB9.pt,112,True
Q9NYH9,True,Q9NYH9.pt,True,Q9NYH9.pt,True,Q9NYH9.pt,112,True
Q9NYK5,True,Q9NYK5.pt,True,Q9NYK5.pt,True,Q9NYK5.pt,112,True
Q9NYL9,True,Q9NYL9.pt,True,Q9NYL9.pt,True,Q9NYL9.pt,112,True
Q9NYP7,True,Q9NYP7.pt,True,Q9NYP7.pt,True,Q9NYP7.pt,112,True
Q9NYU2,True,Q9NYU2.pt,True,Q9NYU2.pt,True,Q9NYU2.pt,112,True
Q9NZ01,True,Q9NZ01.pt,True,Q9NZ01.pt,True,Q9NZ01.pt,112,True
Q9NZ09,True,Q9NZ09.pt,True,Q9NZ09.pt,True,Q9NZ09.pt,112,True
Q9NZ32,True,Q9NZ32.pt,True,Q9NZ32.pt,True,Q9NZ32.pt,112,True
Q9NZ43,True,Q9NZ43.pt,True,Q9NZ43.pt,True,Q9NZ43.pt,112,True
Q9NZ52,True,Q9NZ52.pt,True,Q9NZ52.pt,True,Q9NZ52.pt,112,True
Q9NZ63,True,Q9NZ63.pt,True,Q9NZ63.pt,True,Q9NZ63.pt,112,True
Q9NZD2,True,Q9NZD2.pt,True,Q9NZD2.pt,True,Q9NZD2.pt,112,True
Q9NZD8,True,Q9NZD8.pt,True,Q9NZD8.pt,True,Q9NZD8.pt,112,True
Q9NZE8,True,Q9NZE8.pt,True,Q9NZE8.pt,True,Q9NZE8.pt,112,True
Q9NZL9,True,Q9NZL9.pt,True,Q9NZL9.pt,True,Q9NZL9.pt,112,True
Q9NZM1,True,Q9NZM1.pt,True,Q9NZM1.pt,True,Q9NZM1.pt,112,True
Q9NZM3,True,Q9NZM3.pt,True,Q9NZM3.pt,True,Q9NZM3.pt,112,True
Q9NZM5,True,Q9NZM5.pt,True,Q9NZM5.pt,True,Q9NZM5.pt,112,True
Q9NZN4,True,Q9NZN4.pt,True,Q9NZN4.pt,True,Q9NZN4.pt,112,True
Q9NZN5,True,Q9NZN5.pt,True,Q9NZN5.pt,True,Q9NZN5.pt,112,True
Q9NZN8,True,Q9NZN8.pt,True,Q9NZN8.pt,True,Q9NZN8.pt,112,True
Q9NZZ3,True,Q9NZZ3.pt,True,Q9NZZ3.pt,True,Q9NZZ3.pt,112,True
Q9P000,True,Q9P000.pt,True,Q9P000.pt,True,Q9P000.pt,112,True
Q9P013,True,Q9P013.pt,True,Q9P013.pt,True,Q9P013.pt,112,True
Q9P016,True,Q9P016.pt,True,Q9P016.pt,True,Q9P016.pt,112,True
Q9P021,True,Q9P021.pt,True,Q9P021.pt,True,Q9P021.pt,112,True
Q9P0I2,True,Q9P0I2.pt,True,Q9P0I2.pt,True,Q9P0I2.pt,112,True
Q9P0J0,True,Q9P0J0.pt,True,Q9P0J0.pt,True,Q9P0J0.pt,112,True
Q9P0J7,True,Q9P0J7.pt,True,Q9P0J7.pt,True,Q9P0J7.pt,112,True
Q9P0K7,True,Q9P0K7.pt,True,Q9P0K7.pt,True,Q9P0K7.pt,112,True
Q9P0L0,True,Q9P0L0.pt,True,Q9P0L0.pt,True,Q9P0L0.pt,112,True
Q9P0M9,True,Q9P0M9.pt,True,Q9P0M9.pt,True,Q9P0M9.pt,112,True
Q9P0P8,True,Q9P0P8.pt,True,Q9P0P8.pt,True,Q9P0P8.pt,112,True
Q9P0S2,True,Q9P0S2.pt,True,Q9P0S2.pt,True,Q9P0S2.pt,112,True
Q9P0U3,True,Q9P0U3.pt,True,Q9P0U3.pt,True,Q9P0U3.pt,112,True
Q9P0V3,True,Q9P0V3.pt,True,Q9P0V3.pt,True,Q9P0V3.pt,112,True
Q9P0V9,True,Q9P0V9.pt,True,Q9P0V9.pt,True,Q9P0V9.pt,112,True
Q9P1Y5,True,Q9P1Y5.pt,True,Q9P1Y5.pt,True,Q9P1Y5.pt,112,True
Q9P1Z2,True,Q9P1Z2.pt,True,Q9P1Z2.pt,True,Q9P1Z2.pt,112,True
Q9P219,True,Q9P219.pt,True,Q9P219.pt,True,Q9P219.pt,112,True
Q9P253,True,Q9P253.pt,True,Q9P253.pt,True,Q9P253.pt,112,True
Q9P258,True,Q9P258.pt,True,Q9P258.pt,True,Q9P258.pt,112,True
Q9P260,True,Q9P260.pt,True,Q9P260.pt,True,Q9P260.pt,112,True
Q9P287,True,Q9P287.pt,True,Q9P287.pt,True,Q9P287.pt,112,True
Q9P2B4,True,Q9P2B4.pt,True,Q9P2B4.pt,True,Q9P2B4.pt,112,True
Q9P2E3,True,Q9P2E3.pt,True,Q9P2E3.pt,True,Q9P2E3.pt,112,True
Q9P2E9,True,Q9P2E9.pt,True,Q9P2E9.pt,True,Q9P2E9.pt,112,True
Q9P2I0,True,Q9P2I0.pt,True,Q9P2I0.pt,True,Q9P2I0.pt,112,True
Q9P2J5,True,Q9P2J5.pt,True,Q9P2J5.pt,True,Q9P2J5.pt,112,True
Q9P2K3,True,Q9P2K3.pt,True,Q9P2K3.pt,True,Q9P2K3.pt,112,True
Q9P2N5,True,Q9P2N5.pt,True,Q9P2N5.pt,True,Q9P2N5.pt,112,True
Q9P2R3,True,Q9P2R3.pt,True,Q9P2R3.pt,True,Q9P2R3.pt,112,True
Q9P2R7,True,Q9P2R7.pt,True,Q9P2R7.pt,True,Q9P2R7.pt,112,True
Q9P2S5,True,Q9P2S5.pt,True,Q9P2S5.pt,True,Q9P2S5.pt,112,True
Q9P2W9,True,Q9P2W9.pt,True,Q9P2W9.pt,True,Q9P2W9.pt,112,True
Q9UBB4,True,Q9UBB4.pt,True,Q9UBB4.pt,True,Q9UBB4.pt,112,True
Q9UBB5,True,Q9UBB5.pt,True,Q9UBB5.pt,True,Q9UBB5.pt,112,True
Q9UBB9,True,Q9UBB9.pt,True,Q9UBB9.pt,True,Q9UBB9.pt,112,True
Q9UBD5,True,Q9UBD5.pt,True,Q9UBD5.pt,True,Q9UBD5.pt,112,True
Q9UBE0,True,Q9UBE0.pt,True,Q9UBE0.pt,True,Q9UBE0.pt,112,True
Q9UBF8,True,Q9UBF8.pt,True,Q9UBF8.pt,True,Q9UBF8.pt,112,True
Q9UBH6,True,Q9UBH6.pt,True,Q9UBH6.pt,True,Q9UBH6.pt,112,True
Q9UBI1,True,Q9UBI1.pt,True,Q9UBI1.pt,True,Q9UBI1.pt,112,True
Q9UBI6,True,Q9UBI6.pt,True,Q9UBI6.pt,True,Q9UBI6.pt,112,True
Q9UBL3,True,Q9UBL3.pt,True,Q9UBL3.pt,True,Q9UBL3.pt,112,True
Q9UBM7,True,Q9UBM7.pt,True,Q9UBM7.pt,True,Q9UBM7.pt,112,True
Q9UBP0,True,Q9UBP0.pt,True,Q9UBP0.pt,True,Q9UBP0.pt,112,True
Q9UBP9,True,Q9UBP9.pt,True,Q9UBP9.pt,True,Q9UBP9.pt,112,True
Q9UBR2,True,Q9UBR2.pt,True,Q9UBR2.pt,True,Q9UBR2.pt,112,True
Q9UBS3,True,Q9UBS3.pt,True,Q9UBS3.pt,True,Q9UBS3.pt,112,True
Q9UBS4,True,Q9UBS4.pt,True,Q9UBS4.pt,True,Q9UBS4.pt,112,True
Q9UBS8,True,Q9UBS8.pt,True,Q9UBS8.pt,True,Q9UBS8.pt,112,True
Q9UBT2,True,Q9UBT2.pt,True,Q9UBT2.pt,True,Q9UBT2.pt,112,True
Q9UBT7,True,Q9UBT7.pt,True,Q9UBT7.pt,True,Q9UBT7.pt,112,True
Q9UBU8,True,Q9UBU8.pt,True,Q9UBU8.pt,True,Q9UBU8.pt,112,True
Q9UBU9,True,Q9UBU9.pt,True,Q9UBU9.pt,True,Q9UBU9.pt,112,True
Q9UBV2,True,Q9UBV2.pt,True,Q9UBV2.pt,True,Q9UBV2.pt,112,True
Q9UBW5,True,Q9UBW5.pt,True,Q9UBW5.pt,True,Q9UBW5.pt,112,True
Q9UBW8,True,Q9UBW8.pt,True,Q9UBW8.pt,True,Q9UBW8.pt,112,True
Q9UBX8,True,Q9UBX8.pt,True,Q9UBX8.pt,True,Q9UBX8.pt,112,True
Q9UDY2,True,Q9UDY2.pt,True,Q9UDY2.pt,True,Q9UDY2.pt,112,True
Q9UDY8,True,Q9UDY8.pt,True,Q9UDY8.pt,True,Q9UDY8.pt,112,True
Q9UEE9,True,Q9UEE9.pt,True,Q9UEE9.pt,True,Q9UEE9.pt,112,True
Q9UER7,True,Q9UER7.pt,True,Q9UER7.pt,True,Q9UER7.pt,112,True
Q9UEW8,True,Q9UEW8.pt,True,Q9UEW8.pt,True,Q9UEW8.pt,112,True
Q9UG63,True,Q9UG63.pt,True,Q9UG63.pt,True,Q9UG63.pt,112,True
Q9UGC7,True,Q9UGC7.pt,True,Q9UGC7.pt,True,Q9UGC7.pt,112,True
Q9UGI8,True,Q9UGI8.pt,True,Q9UGI8.pt,True,Q9UGI8.pt,112,True
Q9UGJ1,True,Q9UGJ1.pt,True,Q9UGJ1.pt,True,Q9UGJ1.pt,112,True
Q9UGM6,True,Q9UGM6.pt,True,Q9UGM6.pt,True,Q9UGM6.pt,112,True
Q9UGN5,True,Q9UGN5.pt,True,Q9UGN5.pt,True,Q9UGN5.pt,112,True
Q9UGP4,True,Q9UGP4.pt,True,Q9UGP4.pt,True,Q9UGP4.pt,112,True
Q9UGP8,True,Q9UGP8.pt,True,Q9UGP8.pt,True,Q9UGP8.pt,112,True
Q9UGR2,True,Q9UGR2.pt,True,Q9UGR2.pt,True,Q9UGR2.pt,112,True
Q9UH65,True,Q9UH65.pt,True,Q9UH65.pt,True,Q9UH65.pt,112,True
Q9UHA3,True,Q9UHA3.pt,True,Q9UHA3.pt,True,Q9UHA3.pt,112,True
Q9UHB6,True,Q9UHB6.pt,True,Q9UHB6.pt,True,Q9UHB6.pt,112,True
Q9UHB9,True,Q9UHB9.pt,True,Q9UHB9.pt,True,Q9UHB9.pt,112,True
Q9UHD1,True,Q9UHD1.pt,True,Q9UHD1.pt,True,Q9UHD1.pt,112,True
Q9UHD2,True,Q9UHD2.pt,True,Q9UHD2.pt,True,Q9UHD2.pt,112,True
Q9UHD8,True,Q9UHD8.pt,True,Q9UHD8.pt,True,Q9UHD8.pt,112,True
Q9UHD9,True,Q9UHD9.pt,True,Q9UHD9.pt,True,Q9UHD9.pt,112,True
Q9UHG3,True,Q9UHG3.pt,True,Q9UHG3.pt,True,Q9UHG3.pt,112,True
Q9UHI6,True,Q9UHI6.pt,True,Q9UHI6.pt,True,Q9UHI6.pt,112,True
Q9UHN1,True,Q9UHN1.pt,True,Q9UHN1.pt,True,Q9UHN1.pt,112,True
Q9UHQ9,True,Q9UHQ9.pt,True,Q9UHQ9.pt,True,Q9UHQ9.pt,112,True
Q9UHV9,True,Q9UHV9.pt,True,Q9UHV9.pt,True,Q9UHV9.pt,112,True
Q9UHW9,True,Q9UHW9.pt,True,Q9UHW9.pt,True,Q9UHW9.pt,112,True
Q9UHY7,True,Q9UHY7.pt,True,Q9UHY7.pt,True,Q9UHY7.pt,112,True
Q9UI09,True,Q9UI09.pt,True,Q9UI09.pt,True,Q9UI09.pt,112,True
Q9UI10,True,Q9UI10.pt,True,Q9UI10.pt,True,Q9UI10.pt,112,True
Q9UI12,True,Q9UI12.pt,True,Q9UI12.pt,True,Q9UI12.pt,112,True
Q9UIA9,True,Q9UIA9.pt,True,Q9UIA9.pt,True,Q9UIA9.pt,112,True
Q9UIG0,True,Q9UIG0.pt,True,Q9UIG0.pt,True,Q9UIG0.pt,112,True
Q9UII2,True,Q9UII2.pt,True,Q9UII2.pt,True,Q9UII2.pt,112,True
Q9UIQ6,True,Q9UIQ6.pt,True,Q9UIQ6.pt,True,Q9UIQ6.pt,112,True
Q9UJ83,True,Q9UJ83.pt,True,Q9UJ83.pt,True,Q9UJ83.pt,112,True
Q9UJA5,True,Q9UJA5.pt,True,Q9UJA5.pt,True,Q9UJA5.pt,112,True
Q9UJC3,True,Q9UJC3.pt,True,Q9UJC3.pt,True,Q9UJC3.pt,112,True
Q9UJU6,True,Q9UJU6.pt,True,Q9UJU6.pt,True,Q9UJU6.pt,112,True
Q9UJV9,True,Q9UJV9.pt,True,Q9UJV9.pt,True,Q9UJV9.pt,112,True
Q9UJX2,True,Q9UJX2.pt,True,Q9UJX2.pt,True,Q9UJX2.pt,112,True
Q9UJZ1,True,Q9UJZ1.pt,True,Q9UJZ1.pt,True,Q9UJZ1.pt,112,True
Q9UK32,True,Q9UK32.pt,True,Q9UK32.pt,True,Q9UK32.pt,112,True
Q9UK41,True,Q9UK41.pt,True,Q9UK41.pt,True,Q9UK41.pt,112,True
Q9UK45,True,Q9UK45.pt,True,Q9UK45.pt,True,Q9UK45.pt,112,True
Q9UK59,True,Q9UK59.pt,True,Q9UK59.pt,True,Q9UK59.pt,112,True
Q9UK61,True,Q9UK61.pt,True,Q9UK61.pt,True,Q9UK61.pt,112,True
Q9UKA4,True,Q9UKA4.pt,True,Q9UKA4.pt,True,Q9UKA4.pt,112,True
Q9UKD2,True,Q9UKD2.pt,True,Q9UKD2.pt,True,Q9UKD2.pt,112,True
Q9UKK3,True,Q9UKK3.pt,True,Q9UKK3.pt,True,Q9UKK3.pt,112,True
Q9UKK9,True,Q9UKK9.pt,True,Q9UKK9.pt,True,Q9UKK9.pt,112,True
Q9UKN8,True,Q9UKN8.pt,True,Q9UKN8.pt,True,Q9UKN8.pt,112,True
Q9UKV3,True,Q9UKV3.pt,True,Q9UKV3.pt,True,Q9UKV3.pt,112,True
Q9UKX7,True,Q9UKX7.pt,True,Q9UKX7.pt,True,Q9UKX7.pt,112,True
Q9UKY7,True,Q9UKY7.pt,True,Q9UKY7.pt,True,Q9UKY7.pt,112,True
Q9UKZ1,True,Q9UKZ1.pt,True,Q9UKZ1.pt,True,Q9UKZ1.pt,112,True
Q9UL03,True,Q9UL03.pt,True,Q9UL03.pt,True,Q9UL03.pt,112,True
Q9UL25,True,Q9UL25.pt,True,Q9UL25.pt,True,Q9UL25.pt,112,True
Q9UL63,True,Q9UL63.pt,True,Q9UL63.pt,True,Q9UL63.pt,112,True
Q9ULC3,True,Q9ULC3.pt,True,Q9ULC3.pt,True,Q9ULC3.pt,112,True
Q9ULC4,True,Q9ULC4.pt,True,Q9ULC4.pt,True,Q9ULC4.pt,112,True
Q9ULD2,True,Q9ULD2.pt,True,Q9ULD2.pt,True,Q9ULD2.pt,112,True
Q9ULD9,True,Q9ULD9.pt,True,Q9ULD9.pt,True,Q9ULD9.pt,112,True
Q9ULG6,True,Q9ULG6.pt,True,Q9ULG6.pt,True,Q9ULG6.pt,112,True
Q9ULH0,True,Q9ULH0.pt,True,Q9ULH0.pt,True,Q9ULH0.pt,112,True
Q9ULI2,True,Q9ULI2.pt,True,Q9ULI2.pt,True,Q9ULI2.pt,112,True
Q9ULJ8,True,Q9ULJ8.pt,True,Q9ULJ8.pt,True,Q9ULJ8.pt,112,True
Q9ULR0,True,Q9ULR0.pt,True,Q9ULR0.pt,True,Q9ULR0.pt,112,True
Q9ULW0,True,Q9ULW0.pt,True,Q9ULW0.pt,True,Q9ULW0.pt,112,True
Q9ULX3,True,Q9ULX3.pt,True,Q9ULX3.pt,True,Q9ULX3.pt,112,True
Q9ULX6,True,Q9ULX6.pt,True,Q9ULX6.pt,True,Q9ULX6.pt,112,True
Q9UMS4,True,Q9UMS4.pt,True,Q9UMS4.pt,True,Q9UMS4.pt,112,True
Q9UMX5,True,Q9UMX5.pt,True,Q9UMX5.pt,True,Q9UMX5.pt,112,True
Q9UMY1,True,Q9UMY1.pt,True,Q9UMY1.pt,True,Q9UMY1.pt,112,True
Q9UMZ2,True,Q9UMZ2.pt,True,Q9UMZ2.pt,True,Q9UMZ2.pt,112,True
Q9UN86,True,Q9UN86.pt,True,Q9UN86.pt,True,Q9UN86.pt,112,True
